Date,Open,High,Low,Close,Volume,RSI,SMA_5,SMA_20,EMA,MACD,Signal,Stochastic RSI_fastk,Stochastic RSI_fastd,Stochastic Oscillator Index_slowk,Stochastic Oscillator Index_slowd,WilliamR,Momentum,ROC
2022-05-25,83700,83800,82600,82600,835944,50.60308661628042,83220.0,84125.0,83738.46367156686,1155.9584081640496,1704.942828502274,8.688127426491814,29.27224442384215,28.484848484848495,31.313131313131336,-85.45454545454545,-3500.0,-4.0650406504065035
2022-05-26,83000,83800,82000,82400,1047356,49.75102603621862,83280.0,84080.0,83495.10664037289,964.9649068099097,1556.9472441638013,0.0,13.221167492479985,17.575757575757585,27.4747474747475,-89.0909090909091,-3900.0,-4.519119351100809
2022-05-27,82900,83800,82200,82900,1039995,51.930193141350486,83080.0,84040.0,83386.90543303237,844.2154125089874,1414.4008778328384,27.616101227061776,12.10140955118455,15.151515151515161,20.404040404040426,-80.0,-3400.0,-3.939745075318657
2022-05-30,83700,84000,82700,83600,789515,54.88032876471639,82960.0,84030.0,83425.64989975376,795.8308752360754,1290.6868773134859,100.0,42.53870040902061,20.36592338479132,17.6977320373547,-69.81132075471699,-1600.0,-1.8779342723004744
2022-05-31,83800,85700,83600,85700,2198507,62.346255360700894,83440.0,84095.0,83839.16809979852,916.3748317859427,1215.8244682079771,99.99999999999999,75.87203374235393,40.00000000000001,25.172479512102175,-30.18867924528302,500.0,0.5868544600938996
2022-06-02,84100,85000,84000,85000,1354899,58.85057337622749,83920.0,84170.0,84050.2284452897,944.5346287206194,1161.5665003105055,72.2459838212029,90.74866127373433,52.201257861635234,37.52239374880887,-43.39622641509434,500.0,0.591715976331364
2022-06-03,85100,85600,82500,83500,1255605,52.10830011207587,84140.0,84170.0,83950.18690978248,836.1751006355771,1096.4882203755199,1.7099261407492645,57.98530332065075,52.13836477987422,48.11320754716983,-70.0,1400.0,1.705237515225333
2022-06-07,83500,83900,82500,83000,872946,50.04993415245876,84160.0,84125.0,83777.4256534584,701.8629336101585,1017.5631630224476,0.0,24.65196998731742,37.414933075310444,47.25151857227331,-74.35897435897436,-900.0,-1.0727056019070313
2022-06-08,83000,83600,81400,81800,1490956,45.4133790268853,83800.0,84085.0,83417.89371646596,492.907669603228,912.6320643386036,0.0,0.5699753802497867,21.647783740807004,37.0670271986639,-90.69767441860465,-2400.0,-2.8503562945368155
2022-06-09,81400,82200,80300,82200,1717654,47.17022664180141,83100.0,83990.0,83196.45849529032,355.48793091285916,801.2032376534547,13.074512202780765,4.358170734260287,23.376178802535396,27.479631872884287,-64.81481481481481,-1100.0,-1.3205282112845107
2022-06-10,81000,82800,80500,82400,1124577,48.07017874740705,82580.0,83805.0,83051.647859783,259.7261649199645,692.9078231067567,39.68380936406696,17.586107188949274,27.792133218489813,24.272031920610743,-61.111111111111114,-200.0,-0.2421307506053294
2022-06-13,80900,81400,78700,79200,1475605,37.16215244600681,81720.0,83450.0,82351.34824891336,-73.53135732426017,539.6199870205534,0.0,17.586107188949274,27.072310405643744,26.080207475556325,-92.85714285714286,-3200.0,-3.8834951456310662
2022-06-14,77900,79000,77200,78000,1474598,34.042489315205856,80720.0,83035.0,81560.19402183821,-429.5190872042149,345.7921721755997,0.0,13.227936454689017,18.481170245876132,24.448537956669906,-90.58823529411765,-4900.0,-5.910735826296742
2022-06-15,78100,80500,78000,78100,1553995,34.53568008223755,79980.0,82680.0,80931.06783604945,-695.5548403899011,137.52276966249954,3.515837511340607,1.1719458371135665,9.047619047619053,18.200366566379653,-89.41176470588235,-5500.0,-6.578947368421051
2022-06-16,79200,79700,77200,77200,1265972,32.20190279620497,78980.0,82280.0,80252.69186585864,-967.8557314568607,-83.5529305613725,0.0,1.1719458371135665,6.666666666666672,11.398485320053963,-100.0,-8500.0,-9.918319719953328
2022-06-17,74700,76600,74200,76100,1738668,29.571625964713057,77720.0,81860.0,79497.65698115707,-1257.9164782306034,-318.4256400952187,0.0,1.1719458371135665,9.036658141517483,8.25031461860108,-83.47826086956522,-8900.0,-10.47058823529412
2022-06-20,76900,76900,74500,75500,756170,28.217730139186394,76980.0,81530.0,78770.81025731032,-1518.7000664068328,-558.4805253575415,0.0,3.0790185216271006e-14,9.275362318840587,8.32622904234159,-88.69565217391305,-8000.0,-9.58083832335329
2022-06-21,76100,77700,75000,77300,965857,37.467330182035674,76840.0,81200.0,78503.39021052663,-1562.1208256171958,-759.2085854094723,100.0,33.333333333333364,18.260869565217398,12.190963341858499,-73.04347826086956,-5700.0,-6.867469879518073
2022-06-22,77900,77900,76300,76400,976273,35.03636103264651,76500.0,80810.0,78120.95562679452,-1650.1328640228458,-937.393441132147,73.7181160468824,57.90603868229416,19.1863717264175,15.574201203491839,-80.70175438596492,-5400.0,-6.601466992665039
2022-06-23,76600,78200,76400,77200,1421036,38.83527854014917,76500.0,80505.0,77953.50914919551,-1636.4655680269934,-1077.2078665111162,100.0,91.2393720156275,24.190185608949918,20.545808966861618,-73.6842105263158,-5000.0,-6.082725060827254
2022-06-24,76800,77700,75700,77500,1393958,40.24641634459293,76780.0,80250.0,77871.05294025087,-1583.1767683946237,-1178.4016468878176,100.0,91.2393720156275,26.544884548140118,23.307147294502524,-65.97938144329896,-4900.0,-5.946601941747575
2022-06-27,77900,81500,77700,80900,1674410,53.37527690308783,77860.0,80175.0,78421.77058747798,-1252.1593126325606,-1193.1531800367661,100.0,100.00000000000001,43.87100125835537,31.53535713848181,-28.72340425531915,1700.0,2.146464646464641
2022-06-28,81000,83200,80800,81900,1318216,56.40893298954127,78780.0,80125.0,79054.17593520925,-898.7734505667613,-1134.277234142765,100.0,100.00000000000001,63.61758995231249,44.677825252936,-14.444444444444445,3900.0,5.000000000000004
2022-06-29,77900,79500,76000,76900,3706637,41.773498607301285,78880.0,79790.0,78662.50758335303,-1010.5221517908067,-1109.5262176723734,16.71945966397304,72.23981988799103,62.27738376674548,56.58865832580446,-70.0,-1200.0,-1.5364916773367487
2022-06-30,76900,79900,76900,77300,2359713,43.04656864568591,78900.0,79370.0,78414.7789318343,-1054.6497991681535,-1098.5509339715295,17.324977060228907,44.68147890806734,50.00000000000001,58.63165790635267,-65.55555555555556,100.0,0.12953367875647714
2022-07-01,78500,79000,77700,78000,1008059,45.30048507108048,79000.0,79020.0,78339.3645805917,-1021.3634852994728,-1083.113444237118,24.09895307281875,19.38112993234026,35.555555555555564,49.27764644076703,-57.77777777777778,1900.0,2.4967148488830526
2022-07-04,78500,79400,76800,78500,1209482,46.91645934967128,78520.0,78770.0,78368.57102048412,-943.7589546582167,-1055.2425463213378,35.14047214485787,25.521467425968535,41.48148148148149,42.3456790123457,-52.22222222222222,3000.0,3.9735099337748325
