Date,Open,High,Low,Close,Volume,RSI,SMA_5,SMA_20,EMA,MACD,Signal,Stochastic RSI_fastk,Stochastic RSI_fastd,Stochastic Oscillator Index_slowk,Stochastic Oscillator Index_slowd,WilliamR,Momentum,ROC
2022-05-11,178500,184500,178000,183000,724251,52.577270874545455,182300.0,182675.0,182997.22116899653,1113.9780792456004,1600.5478528411743,72.75041755126698,24.250139183755675,37.04980842911876,39.47513698347956,-53.333333333333336,-4000.0,-2.1390374331550777
2022-05-12,181000,183500,180000,180500,691192,47.6368889346946,181600.0,182650.0,182543.18095645172,835.2315440888633,1447.484591090712,2.2391078672468647,24.99650847283796,35.55555555555554,36.384460099699226,-70.0,-6500.0,-3.475935828877008
2022-05-13,182000,187000,181500,186500,924029,57.86890394644747,182400.0,183100.0,183262.60260073323,1085.9545545035216,1375.1785837732739,100.0,58.329841806171295,48.88888888888888,40.498084291187716,-30.0,-2000.0,-1.0610079575596787
2022-05-16,188500,189500,183500,184000,548683,53.203893859226945,182900.0,183450.0,183396.67485514536,1070.5842116146523,1314.2597093415495,54.90639131948002,52.381833062242315,51.11111111111111,45.18518518518516,-46.666666666666664,-2000.0,-1.0752688172043001
2022-05-17,185500,186500,182500,185500,530263,55.520758374493006,183900.0,183800.0,183779.09760875528,1165.9996499596746,1284.6076974651746,77.05099563226504,77.31912898391504,64.5679012345679,54.85596707818928,-29.62962962962963,-1500.0,-0.8021390374331583
2022-05-18,187000,187500,183500,185500,541137,55.52075837449302,184400.0,184025.0,184091.98895261795,1227.4675899740541,1273.1796759669505,77.05099563226518,69.66946086133676,64.69135802469135,60.12345679012344,-29.62962962962963,2000.0,1.089918256130784
2022-05-19,181500,183500,181000,182000,542030,48.9610065332721,184700.0,183975.0,183711.62732486922,982.4357185896079,1215.030884491482,0.0,51.3673304215101,61.728395061728385,63.662551440329196,-55.55555555555556,-2000.0,-1.0869565217391353
2022-05-20,183500,186500,183000,186500,469517,56.13668008217123,184700.0,184150.0,184218.604174893,1138.2376915095956,1199.6722458951049,100.0,59.016998544088416,64.19753086419752,63.53909465020573,-22.22222222222222,4000.0,2.191780821917799
2022-05-23,188500,189000,186500,188000,436270,58.24405735716422,185500.0,184550.0,184906.13068854882,1366.9915142644604,1233.136099568976,100.0,66.66666666666669,70.37037037037037,65.43209876543207,-11.11111111111111,6500.0,3.581267217630857
2022-05-24,187000,188000,183500,185000,431231,52.78217029593774,185400.0,184700.0,184923.1978360854,1291.320104579354,1244.7729005710517,41.16280127251887,80.38760042417297,77.77777777777777,70.7818930041152,-33.333333333333336,4500.0,2.4930747922437657
2022-05-25,186000,186000,182000,183500,482136,50.245061090063246,185000.0,184525.0,184664.43459316078,1097.6593693038158,1215.3501943176045,13.832247406061052,51.66501622619332,70.37037037037037,72.83950617283949,-44.44444444444444,500.0,0.2732240437158362
2022-05-26,183500,186000,183000,184000,428541,51.08902078002616,185400.0,184375.0,184543.62830349518,973.3079742098344,1166.9417502960505,10.550819900167122,21.848622859582363,60.49382716049382,69.54732510288063,-40.74074074074074,3500.0,1.939058171745156
2022-05-27,186500,186500,184500,185500,334939,53.63015213894487,185200.0,184225.0,184717.51406649605,984.4479584044602,1130.4429919177323,42.31894772603091,22.234005010753048,61.728395061728385,64.1975308641975,-29.62962962962963,-1000.0,-0.536193029490617
2022-05-30,187500,188000,185500,187500,368902,56.84923859820075,185100.0,184300.0,185223.4205998604,1141.5012456406548,1132.6546426623167,99.99999999999999,50.95658920873269,70.74610842726784,64.32277688316333,-17.391304347826086,3500.0,1.9021739130434812
2022-05-31,187000,189500,187000,189500,916327,59.85087278078461,186000.0,184425.0,186000.98049079487,1411.0842912457592,1188.3405723790052,100.0,80.77298257534365,84.32635534084808,72.26695294328141,-0.0,4000.0,2.156334231805923
2022-06-02,189000,189000,186500,187500,387758,55.67976532099823,186800.0,184625.0,186273.52949246854,1446.6711869050632,1240.0066952842167,52.39468254627765,84.13156084875924,86.35976129582268,80.47740835464617,-23.529411764705884,2000.0,1.0781671159029615
2022-06-03,188500,189000,185000,187000,400003,54.65427927680585,187400.0,184775.0,186405.61503929243,1418.1803366449312,1275.6414235563595,16.463159122961358,56.28594722307969,82.3529411764706,84.34635260438041,-29.41176470588235,5000.0,2.7472527472527375
2022-06-07,186000,186500,183000,183500,621262,47.99117695487241,187000.0,184825.0,185877.3213957847,1100.4945669352019,1240.612052232128,0.0,22.952613889746356,58.8235294117647,75.8454106280193,-70.58823529411765,-3000.0,-1.608579088471851
2022-06-08,183500,185000,182000,183000,556940,47.10762885148382,186100.0,184900.0,185354.17205109657,799.1681711006677,1152.3232760058359,0.0,5.487719707653805,41.1764705882353,60.784313725490165,-76.47058823529412,-5000.0,-2.659574468085102
2022-06-09,183000,183500,180500,182500,656175,46.19179163257734,184700.0,185000.0,184835.23167816992,514.0928675710456,1024.6771943188778,0.0,1.8947806286936004e-14,25.05446623093682,41.68482207697891,-77.77777777777777,-2500.0,-1.3513513513513487
2022-06-10,181500,185000,180500,184500,571131,50.349865040817086,184100.0,185075.0,184774.2804639572,444.42882215528516,908.6275198861592,49.13535573757188,16.37845191252398,30.065359477124186,32.09876543209874,-55.55555555555556,1000.0,0.5449591280654031
2022-06-13,180000,181500,173000,175000,1193167,36.08544829737988,181700.0,184800.0,182997.13856141953,-373.05074416368734,652.2918670761899,0.0,16.37845191252398,26.262626262626267,27.127483990229063,-87.87878787878788,-9000.0,-4.891304347826086
2022-06-14,171500,172500,169000,171500,1122467,32.43913413944914,179300.0,184050.0,180906.74973207052,-1288.4771765313635,264.1380583546792,0.0,16.37845191252398,22.920259505625364,26.416081748458577,-87.8048780487805,-14000.0,-7.547169811320753
