Date,Open,High,Low,Close,Volume,RSI,SMA_5,SMA_20,EMA,MACD,Signal,Stochastic RSI_fastk,Stochastic RSI_fastd,Stochastic Oscillator Index_slowk,Stochastic Oscillator Index_slowd,WilliamR,Momentum,ROC
2022-05-12,109500,111500,108500,109000,4132948,43.90551655297949,108900.0,109975.0,109594.12910773858,-1665.8029595395637,-1978.4067034563147,58.44676673974671,86.14892224658227,43.30065359477123,32.73420479302828,-58.333333333333336,500.0,0.4608294930875667
2022-05-13,109000,112500,109000,112500,4003349,51.93911000086276,109900.0,110100.0,110122.46926996793,-1322.6882741766021,-1847.2630176003722,100.0,86.14892224658227,62.90849673202612,46.514161220043526,-0.0,3000.0,2.7397260273972712
2022-05-16,113500,114000,110000,110500,3930044,47.73233743075983,110500.0,110225.0,110191.11122088286,-1198.337016138088,-1717.4778173079153,47.6352320117549,68.6939995838339,64.99999999999999,57.06971677559909,-46.666666666666664,-2000.0,-1.7777777777777781
2022-05-17,111000,113000,110500,112500,2056143,51.925609134160325,111000.0,110400.0,110610.90918072233,-927.7103949838347,-1559.5243328430993,99.83194486016724,82.48905895730742,77.77777777777776,68.56209150326794,-20.0,2000.0,1.8099547511312153
2022-05-18,114000,115000,113000,113500,3570113,53.91637966122441,111600.0,110450.0,111136.198420591,-625.3367129400867,-1372.6868088624967,100.0,82.48905895730742,71.8954248366013,71.557734204793,-17.647058823529413,3500.0,3.1818181818181746
2022-05-19,110500,112500,110000,111000,3680049,48.50824309682127,112000.0,110375.0,111111.43507139264,-580.7381106215907,-1214.2970692143156,12.546901155349154,70.79294867183884,71.76470588235291,73.8126361655773,-47.05882352941177,1500.0,1.3698630136986356
2022-05-20,111500,113000,111000,112500,2398978,51.64244652573904,112000.0,110350.0,111363.90142204853,-419.5199679433281,-1055.3416489601182,63.22901670555798,58.59197262030242,68.62745098039214,70.76252723311542,-29.41176470588235,5000.0,4.651162790697683
2022-05-23,113000,113500,111000,113000,3160028,52.676469147459834,112500.0,110475.0,111661.37389076698,-248.54256307637843,-893.9818317833702,77.07323957154145,50.949719144149576,66.66666666666664,69.0196078431372,-23.529411764705884,5500.0,5.116279069767438
2022-05-24,111500,112000,108500,108500,4491835,43.633466992320486,111700.0,110500.0,111086.57863790025,-470.72787193475233,-809.3310398136466,0.0,46.767418759033184,56.8627450980392,64.05228758169929,-76.47058823529412,-1500.0,-1.3636363636363669
2022-05-25,109500,110000,107000,108000,4151560,42.75519894465166,110600.0,110350.0,110525.3825219184,-679.326300562403,-783.3300919633979,0.0,25.691079857180526,39.215686274509785,54.24836601307184,-82.3529411764706,-2500.0,-2.26244343891403
2022-05-26,107500,108500,101500,103000,8523001,35.13837788172872,109000.0,110075.0,109157.13115429686,-1233.8769064608641,-873.4394548628911,0.0,4.263256414560601e-14,17.42919389978212,37.835875090777,-88.88888888888889,-6000.0,-5.5045871559633035
2022-05-27,105500,107000,105000,106000,3686487,41.83398643547494,107700.0,109900.0,108583.10730806107,-1414.976362290574,-981.7468363484277,38.177521443449386,12.725840481149838,20.69716775599127,25.780682643427692,-66.66666666666667,-6500.0,-5.777777777777782
2022-05-30,108000,108000,106000,107000,2054526,43.91240261749596,106500.0,109625.0,108295.26961568632,-1460.9662338119815,-1077.5907158411385,100.0,46.05917381448317,28.395061728395046,22.173807794722777,-59.25925925925926,-3500.0,-3.167420814479638
2022-05-31,106500,108000,105500,108000,4024509,45.9907403495811,106400.0,109500.0,108241.58423101608,-1400.576916812366,-1142.187956035384,100.0,79.3925071478165,40.740740740740726,29.94432340837564,-51.851851851851855,-4500.0,-4.0000000000000036
2022-06-02,106000,107500,106000,107000,3097583,44.22587958517647,106200.0,109350.0,108015.84164355861,-1417.0744386296137,-1197.16525255423,83.7375431420336,94.57918104734456,43.20987654320985,37.44855967078183,-59.25925925925926,-6500.0,-5.726872246696035
2022-06-03,108000,108500,107000,107000,1638006,44.22587958517647,107000.0,109225.0,107831.1431629116,-1413.8508510091779,-1240.5023722452195,57.5423322892538,80.42662514376251,43.20987654320985,42.386831275720105,-59.25925925925926,-4000.0,-3.6036036036036
2022-06-07,105500,106000,103500,104000,3174521,39.01657435812645,106600.0,109050.0,107134.57167874585,-1634.529227078543,-1319.3077432118841,0.0,47.09329181042917,33.33333333333331,39.917695473250966,-81.48148148148148,-8500.0,-7.55555555555556
2022-06-08,104500,107500,104500,106000,3075530,43.77159608578037,106400.0,108975.0,106928.28591897388,-1629.2541174225917,-1381.2970180540256,68.18050693774967,41.90761307566786,30.864197530864175,35.802469135802404,-66.66666666666667,-7000.0,-6.194690265486724
2022-06-09,105500,107000,104500,105500,4640744,42.87161125935804,105900.0,108750.0,106668.59757006954,-1646.4402381488617,-1434.3256620729928,74.00289929670066,47.39446874481681,28.39506172839504,30.864197530864136,-66.66666666666667,-3000.0,-2.7649769585253448
2022-06-10,104000,104500,102500,103500,3480289,39.38341545107979,105200.0,108400.0,106092.48892096599,-1800.6864553771447,-1507.5978207338233,7.042034915682644,49.74181371671103,27.777777777777757,29.012345679012288,-83.33333333333333,-4500.0,-4.1666666666666625
2022-06-13,100000,101000,99000,99000,4133447,32.89762644603583,103600.0,107900.0,104802.94548079035,-2259.9883468764892,-1658.0759259623565,0.0,27.014978070794474,16.666666666666647,24.279835390946445,-100.0,-4000.0,-3.8834951456310662
2022-06-14,96900,99600,96800,99100,3242550,33.161047959715596,102620.0,107230.0,103766.04630246483,-2586.1081952377717,-1843.6823798174396,2.422496313737685,3.1548437431401495,10.59941520467834,18.34795321637421,-84.86842105263158,-6900.0,-6.509433962264155
2022-06-15,98500,98900,96700,97900,2578500,31.55995810349863,101000.0,106600.0,102699.49242928941,-2907.870376201885,-2056.519979094329,0.0,0.8074987712459348,8.051378446115265,11.772486772486715,-90.97744360902256,-9100.0,-8.504672897196263
2022-06-16,99900,101500,97100,97400,3810703,30.890707523090526,99380.0,105845.0,101735.94835123679,-3166.7111689663434,-2278.5582170687317,0.0,0.8074987712459348,10.028779576058769,9.55985774228409,-94.0677966101695,-10600.0,-9.81481481481481
2022-06-17,95100,96400,95000,96400,3965464,29.5414381824521,97960.0,104990.0,100765.77592373919,-3413.1908650756377,-2505.484746670113,0.0,3.981999914988895e-14,8.441710050392752,8.840622690855561,-89.62962962962963,-10600.0,-9.906542056074763
2022-06-20,96700,96800,93100,94500,2386222,27.117821780081258,97060.0,104165.0,99626.54393760479,-3718.971927667517,-2748.182182869594,0.0,3.981999914988895e-14,8.464494283703301,8.978327970051573,-90.9090909090909,-12500.0,-11.682242990654201
2022-06-21,94700,95900,93900,95200,2707302,29.415405242650642,96280.0,103300.0,98821.7177671312,-3860.322082944156,-2970.6101628845063,51.722488804707254,17.240829601569125,11.032547699214343,9.312917344436764,-86.36363636363636,-8800.0,-8.461538461538465
2022-06-22,95700,95700,91700,92200,3509830,25.67913529815001,95140.0,102260.0,97617.76908219825,-4166.3904714606615,-3209.766224599737,0.0,17.240829601569125,8.567821067821045,9.354954350246196,-97.02380952380952,-13800.0,-13.0188679245283
2022-06-23,92100,93000,89700,90200,3983116,23.53310401175337,93700.0,101345.0,96269.08379452584,-4518.251568201973,-3471.463293320184,0.0,17.240829601569125,6.42404286021305,8.674803875749445,-97.34042553191489,-15300.0,-14.502369668246452
2022-06-24,90500,92000,90500,91600,3045970,28.06498715166273,92740.0,100525.0,95420.15946824841,-4630.755258603822,-3703.3216863769117,77.04269064129649,25.680896880432204,5.436640749215434,6.809501559083142,-89.32584269662921,-11900.0,-11.4975845410628
2022-06-27,92700,96100,92600,95000,3408749,37.71877887802214,92840.0,100125.0,95343.7668376578,-4394.901964661069,-3841.637742033743,100.00000000000001,59.01423021376555,14.369670890110742,8.743451499846374,-70.2247191011236,-4000.0,-4.040404040404044
2022-06-28,94500,95300,93700,95300,2022966,38.503000027479985,92860.0,99590.0,95335.80923081092,-4136.100643598678,-3900.53032234673,100.00000000000001,92.34756354709889,24.273126799592973,14.693146146306347,-67.6300578034682,-3800.0,-3.8345105953582204
2022-06-29,93300,94900,92900,94000,2529973,36.36609657761797,93220.0,98940.0,95092.93482520894,-3989.9047294489574,-3918.4052037671754,85.72532870223618,95.24177623407878,30.399759049820727,23.014185579841442,-70.94594594594595,-3900.0,-3.9836567926455513
2022-06-30,91500,93100,91000,91000,3098854,31.958165833931755,93380.0,98090.0,94348.76485698913,-4069.211010619998,-3948.56636513774,37.29808277290714,74.34113715838117,24.146981801042717,26.273289216818767,-88.98305084745763,-6400.0,-6.570841889117041
